dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset II,802,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,803,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,804,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,805,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,806,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,807,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,808,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,809,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,810,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,811,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,812,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,813,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,814,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,815,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,816,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,817,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,818,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,819,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,820,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,821,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,822,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,823,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,824,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,825,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,826,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,827,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,828,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,829,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,830,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,831,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,832,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,833,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,834,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,835,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,836,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,837,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,838,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,839,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,840,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,841,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,842,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,843,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,844,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,845,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,846,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,847,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,848,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,849,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,850,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,851,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,852,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,853,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,854,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,855,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,856,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,857,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,858,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,859,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,860,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,861,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,862,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,863,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,864,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,865,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,866,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,867,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,868,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,869,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,870,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,871,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,872,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,873,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,874,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,875,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,876,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,877,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,878,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,879,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,880,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,881,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,882,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,883,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,884,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,CBC500,Shin2021_Strontium::CBC500,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,885,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,886,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,887,Sr(II),Shin2021_Strontium,"Shin et al., Effects of physicochemical properties of biochar derived from spent coffee grounds and commercial activated carbon on adsorption behavior and mechanisms of strontium ions, Environmental Science and Pollution Research 28 (2021) 40623-40632.",,PAC,Shin2021_Strontium::PAC,source study + source-specific material label,material label and source study verified from source article/SI
